,Sample ID,Country,State,Latitude,Longitude,Analysis Method,CollDate,LandCover1,LandCover2,Soil/Rock Type,Depth (cm),Ag (mg/kg),Al (mg/kg),As (mg/kg),Ba (mg/kg),Be (mg/kg),Ca (mg/kg),Cd (mg/kg),Ce (mg/kg),Co (mg/kg),Cr (mg/kg),Cs(mg/kg),Cu (mg/kg),Fe (mg/kg),Ga (mg/kg),Hg (mg/kg),In (mg/kg),K (mg/kg),La (mg/kg),Li (mg/kg),Mg (mg/kg),Mn (mg/kg),Mo (mg/kg),Na (mg/kg),Nb (mg/kg),Ni (mg/kg),P (mg/kg),Pb (mg/kg),Rb (mg/kg),S (mg/kg),Sb (mg/kg),Sc (mg/kg) ,Se (mg/kg),Sn (mg/kg),Sr (mg/kg),Te (mg/kg),Th (mg/kg),Ti (mg/kg),Tl (mg/kg),U (mg/kg),V (mg/kg),W (mg/kg),Y (mg/kg),Zn (mg/kg),NOTES,LINK TO SOURCE
2442,CY00,CY,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,49.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443,CZ02,CZ,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,15.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444,CZ03,CZ,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,16.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445,CZ04,CZ,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,20.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446,CZ05,CZ,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447,CZ06,CZ,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,15.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448,CZ07,CZ,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449,CZ08,CZ,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,14.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450,DE11,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,21.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451,DE12,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,16.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452,DE13,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453,DE14,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454,DE21,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,22.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455,DE22,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,16.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456,DE23,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,11.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457,DE24,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,16.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458,DE25,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,15.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459,DE26,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,22.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460,DE27,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,17.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461,DE41,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,9.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462,DE42,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,9.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463,DE71,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,17.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464,DE72,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,20.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465,DE73,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,10.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466,DE80,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,7.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467,DE91,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,10.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468,DE92,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,11.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469,DE93,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,7.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470,DE94,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,8.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471,DEA1,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,16.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472,DEA2,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,12.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473,DEA3,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,13.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474,DEA4,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,11.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475,DEA5,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476,DEB1,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,16.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477,DEB2,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,17.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478,DEB3,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,27.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479,DED1,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,23.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480,DED2,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,14.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481,DED3,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482,DEE0,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,15.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483,DEF0,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,10.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484,DEG0,DE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,22.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485,DK01,DK,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,11.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486,DK02,DK,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,9.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487,DK03,DK,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,9.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488,DK04,DK,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489,DK05,DK,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,10.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490,EE00,EE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,7.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491,ES11,ES,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,21.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492,ES12,ES,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,18.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493,ES13,ES,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494,ES21,ES,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,8.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495,ES22,ES,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,15.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496,ES23,ES,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,20.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497,ES24,ES,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,13.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498,ES30,ES,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,11.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499,ES41,ES,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,10.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,ES42,ES,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,10.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501,ES43,ES,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,18.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502,ES51,ES,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,33.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503,ES52,ES,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,19.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504,ES61,ES,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505,ES62,ES,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,14.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506,FI13,FI,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,15.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507,FI18,FI,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,FI19,FI,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,18.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509,FI1A,FI,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,12.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510,FR10,FR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,12.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511,FR21,FR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512,FR22,FR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,14.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513,FR23,FR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,14.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514,FR24,FR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,13.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515,FR25,FR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,12.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516,FR26,FR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,20.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517,FR30,FR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,16.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518,FR41,FR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,20.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519,FR42,FR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,15.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520,FR43,FR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,15.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521,FR51,FR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,20.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522,FR52,FR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,17.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523,FR53,FR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,19.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524,FR61,FR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,28.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525,FR62,FR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,24.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526,FR63,FR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,19.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527,FR71,FR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,20.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528,FR72,FR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,14.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529,FR81,FR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530,FR82,FR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,39.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531,GR11,GR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,22.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532,GR12,GR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533,GR13,GR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534,GR14,GR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,27.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535,GR21,GR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,45.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536,GR23,GR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,32.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537,GR24,GR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,33.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538,GR25,GR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,41.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539,GR30,GR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,19.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540,GR43,GR,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,24.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541,HU10,HU,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,12.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542,HU21,HU,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,14.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543,HU22,HU,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,13.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544,HU23,HU,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,15.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545,HU31,HU,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,16.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546,HU32,HU,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,16.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547,HU33,HU,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,16.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,IE01,IE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,23.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549,IE02,IE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,19.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550,ITC1,IT,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,35.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551,ITC4,IT,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,34.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552,ITD1,IT,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2553,ITD2,IT,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554,ITD3,IT,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,45.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2555,ITD4,IT,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,32.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556,ITD5,IT,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,53.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2557,ITE1,IT,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,45.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2558,ITE2,IT,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,36.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2559,ITE3,IT,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,33.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2560,ITE4,IT,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,50.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2561,ITF1,IT,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,45.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2562,ITF2,IT,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,34.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2563,ITF3,IT,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,46.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2564,ITF4,IT,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,37.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2565,ITF5,IT,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,37.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2566,ITF6,IT,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,50.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2567,ITG1,IT,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2568,ITG2,IT,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,30.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2569,LT00,LT,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,8.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2570,LU00,LU,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571,LV00,LV,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,7.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2572,MT00,MT,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,27.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2573,NL11,NL,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,14.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2574,NL12,NL,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,12.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2575,NL13,NL,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,9.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2576,NL21,NL,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,12.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2577,NL22,NL,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,8.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2578,NL23,NL,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,11.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2579,NL32,NL,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,10.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2580,NL33,NL,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,9.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2581,NL34,NL,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,9.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2582,NL41,NL,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,9.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2583,NL42,NL,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,7.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2584,PL11,PL,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2585,PL12,PL,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2586,PL21,PL,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,10.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2587,PL22,PL,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2588,PL31,PL,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2589,PL32,PL,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,9.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2590,PL33,PL,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2591,PL34,PL,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2592,PL41,PL,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2593,PL42,PL,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2594,PL43,PL,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2595,PL51,PL,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,10.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2596,PL52,PL,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,6.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2597,PL61,PL,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2598,PL62,PL,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2599,PL63,PL,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600,PT11,PT,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,27.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2601,PT15,PT,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2602,PT16,PT,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,17.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2603,PT17,PT,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,19.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2604,PT18,PT,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,17.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2605,RO11,RO,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,28.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2606,RO12,RO,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,29.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607,RO21,RO,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,21.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2608,RO22,RO,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,24.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2609,RO31,RO,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,26.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2610,RO32,RO,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,26.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2611,RO41,RO,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,18.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2612,RO42,RO,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,26.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2613,SE11,SE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,16.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2614,SE12,SE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,13.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2615,SE21,SE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,9.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2616,SE22,SE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,11.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617,SE23,SE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,9.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2618,SE31,SE,,,,,2009,Agricultural Land,,,,,,,,,,,,,,,8.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
